"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Campania","Liguria","Toscana"
"18",2020-09-01,102.180207015277,31.268506208818,24.8195468407622,8.66537862867666,7.39268352940514,5.53629294758405,3.03836310876049,5.25661730350476
"19",2020-09-02,109.207895328418,33.2908191014993,26.2798052295984,9.17047294293127,7.7295739173209,5.83693815231082,3.51366845659691,5.56587171356711
"20",2020-09-03,116.611333125028,35.3908141631022,27.7940512784611,9.6946679175692,8.08057553644814,6.15262796167819,4.03815319919375,5.8909416264431
"21",2020-09-04,124.403471803254,37.5682475280259,29.3624977656752,10.2381117654252,8.44622339678202,6.48404631854424,4.61340012461359,6.23249845638732
"22",2020-09-05,132.597316519362,39.8227127516303,30.9852767993615,10.8009279497011,8.82707044961941,6.83190482479043,5.24066326151323,6.59123509350489
"23",2020-09-06,141.205906774944,42.1536431023436,32.6624395351618,11.3832148509414,9.22368809949439,7.1969437027094,5.92084841736442,6.96786627704402
"24",2020-09-07,150.242296611715,44.5603145472565,34.3939561743796,11.9850455148584,9.63666672760534,7.57993278326971,6.65449984181978,7.36312896266921
"25",2020-09-08,159.719534468976,47.041849390156,36.1797162358832,12.6064674804467,10.0666162268949,7.98167252176293,7.44179305593611,7.77778268316833
"26",2020-09-09,169.650642759932,49.5972205179275,38.0195290938117,13.2475026874386,10.5141665489417,8.40299504133983,8.28253372065469,8.21260990204343
"27",2020-09-10,180.048597224062,52.225256208818,39.9131247719347,13.9081474617773,10.9799682628241,8.84476520494335,9.17616226955028,8.66841635943276
"28",2020-09-11,190.926306113296,54.9246454541724,41.8601549844431,14.5883725774396,11.4646931261126,9.30788171614581,10.1217639048123,9.14603140981008
"29",2020-09-12,202.296589270258,57.6939437439292,43.8601944119949,15.288123392616,11.9690346681507,9.7932782493987,11.1180834537212,9.64630835090624
"30",2020-09-13,214.172157156891,60.5315792653466,45.9127422010021,16.00732005796,12.493708785778,10.3019246102023,12.1635445062504,10.1701247432986
"31",2020-09-14,226.565589891737,63.4358594641096,48.0172236734323,16.7458577943464,13.0394543516527,10.8348279257024,13.2562722024549,10.7183827201146
"32",2020-09-15,239.489316353754,66.4049779171001,50.172992233798,17.5036072373368,13.6070338353277,11.3930338662198,14.3941190096848,11.2920092862974
"33",2020-09-16,252.955593409957,69.4370214666645,52.3793314595235,18.2804148453315,14.1972339372312,11.9776278982173,15.5746928223369,11.8919566068856
"34",2020-09-17,266.976485323388,72.5299775671504,54.6354573605087,19.0761033682018,14.8108662357057,12.5897365692074,16.7953867283045,12.5192022837601
"35",2020-09-18,281.563843396796,75.6817417957578,56.9405207934422,19.8904723730289,15.4487678472532,13.2305288251006,18.0534098136304,13.1747496203194
"36",2020-09-19,296.729285906229,78.890125481338,59.2936100162593,20.7232988234459,16.1118021001363,13.901217360493,19.3458184171347,13.8596278735464
"37",2020-09-20,312.484178377224,82.1528634066174,61.6937533680713,21.574337708966,16.8008592214806,14.6030600023886,20.6695472969763,14.5748924929387
"38",2020-09-21,328.839614254654,85.4676215413976,64.1399220599275,22.4433227205966,17.5168570380237,15.3373611278475,22.0214402283669,15.3216253457803
"39",2020-09-22,345.80639601546,88.8320047665477,66.6310330618778,23.3299669689794,18.2607416906529,16.1054731160485,23.3982796133296,16.1009349282417
"40",2020-09-23,363.39501677151,92.2435645510182,69.1659520720049,24.2339637412593,19.0334883628728,16.90879783525,24.7968147471289,16.9139565618039
"41",2020-09-24,381.615642407694,95.6998065466405,71.7434965533577,25.154987292871,19.8361020233399,17.7487881651282,26.213788449735,17.7618525745099
"42",2020-09-25,400.478094298068,99.1981980680942,74.3624388250496,26.0926936704376,20.669618182602,18.6269495549664,27.6459618327171,18.6458124665633
"43",2020-09-26,419.991832640509,102.736175428098,77.0215091941835,27.0467215620018,21.5351036641738,19.5448416181649,29.0901370309074,19.5670530597979
"44",2020-09-27,440.165940447794,106.311151100581,79.7193991157048,28.0166931708553,22.4336573900813,20.5040797635336,30.5431777829852,20.5268186305613
"45",2020-09-28,461.009108230454,109.920520687291,82.4547643677815,29.0022151092926,23.3664111810024,21.5063368638225,32.0020277950495,21.5263810255635
